PERMNO,date,TICKER,COMNAM,RET,sprtrn
80969,09/30/2011,CVTI,COVENANT TRANSPORTATION GRP INC,-0.248971,-0.071762
80969,10/31/2011,CVTI,COVENANT TRANSPORTATION GRP INC,-0.120548,0.107723
80969,11/30/2011,CVTI,COVENANT TRANSPORTATION GRP INC,-0.043614,-0.005059
80969,12/30/2011,CVTI,COVENANT TRANSPORTATION GRP INC,-0.032573,0.008533
80969,01/31/2012,CVTI,COVENANT TRANSPORTATION GRP INC,0.111111,0.043583
80969,02/29/2012,CVTI,COVENANT TRANSPORTATION GRP INC,-0.015152,0.040589
80969,03/30/2012,CVTI,COVENANT TRANSPORTATION GRP INC,-0.015385,0.031332
80969,04/30/2012,CVTI,COVENANT TRANSPORTATION GRP INC,0.034375,-0.007497
80969,05/31/2012,CVTI,COVENANT TRANSPORTATION GRP INC,0.138973,-0.062651
80969,06/29/2012,CVTI,COVENANT TRANSPORTATION GRP INC,-0.007958,0.039555
80969,07/31/2012,CVTI,COVENANT TRANSPORTATION GRP INC,0.328877,0.012598
80969,08/31/2012,CVTI,COVENANT TRANSPORTATION GRP INC,-0.012072,0.019763
80969,09/28/2012,CVTI,COVENANT TRANSPORTATION GRP INC,-0.063136,0.024236
80969,10/31/2012,CVTI,COVENANT TRANSPORTATION GRP INC,0.008696,-0.019789
80969,11/30/2012,CVTI,COVENANT TRANSPORTATION GRP INC,0.105604,0.002847
80969,12/31/2012,CVTI,COVENANT TRANSPORTATION GRP INC,0.077973,0.007068
80969,01/31/2013,CVTI,COVENANT TRANSPORTATION GRP INC,0.141049,0.050428
80969,02/28/2013,CVTI,COVENANT TRANSPORTATION GRP INC,-0.066561,0.011061
80969,03/28/2013,CVTI,COVENANT TRANSPORTATION GRP INC,0.025467,0.035988
80969,04/30/2013,CVTI,COVENANT TRANSPORTATION GRP INC,-0.099338,0.018086
80969,05/31/2013,CVTI,COVENANT TRANSPORTATION GRP INC,0.036765,0.020763
80969,06/28/2013,CVTI,COVENANT TRANSPORTATION GRP INC,0.106383,-0.014999
80969,07/31/2013,CVTI,COVENANT TRANSPORTATION GRP INC,0.027244,0.049462
80969,08/30/2013,CVTI,COVENANT TRANSPORTATION GRP INC,-0.165367,-0.031298
80969,09/30/2013,CVTI,COVENANT TRANSPORTATION GRP INC,0.185047,0.029749
80969,10/31/2013,CVTI,COVENANT TRANSPORTATION GRP INC,0.029968,0.044596
80969,11/29/2013,CVTI,COVENANT TRANSPORTATION GRP INC,0.258806,0.028049
80969,12/31/2013,CVTI,COVENANT TRANSPORTATION GRP INC,-0.001217,0.023563
80969,01/31/2014,CVTI,COVENANT TRANSPORTATION GRP INC,0.066991,-0.035583
80969,02/28/2014,CVTI,COVENANT TRANSPORTATION GRP INC,0.136986,0.043117
80969,03/31/2014,CVTI,COVENANT TRANSPORTATION GRP INC,0.014056,0.006932
80969,04/30/2014,CVTI,COVENANT TRANSPORTATION GRP INC,0.014851,0.006201
80969,05/30/2014,CVTI,COVENANT TRANSPORTATION GRP INC,0.038049,0.021030
80969,06/30/2014,CVTI,COVENANT TRANSPORTATION GRP INC,0.210526,0.019058
80969,07/31/2014,CVTI,COVENANT TRANSPORTATION GRP INC,-0.076863,-0.015080
80969,08/29/2014,CVTI,COVENANT TRANSPORTATION GRP INC,0.169050,0.037655
80969,09/30/2014,CVTI,COVENANT TRANSPORTATION GRP INC,0.337410,-0.015514
80969,10/31/2014,CVTI,COVENANT TRANSPORTATION GRP INC,0.115654,0.023201
80969,11/28/2014,CVTI,COVENANT TRANSPORTATION GRP INC,0.267117,0.024534
80969,12/31/2014,CVTI,COVENANT TRANSPORTATION GRP INC,0.031583,-0.004189
80969,01/30/2015,CVTI,COVENANT TRANSPORTATION GRP INC,0.043895,-0.031041
80990,01/29/2010,LION,FIDELITY SOUTHERN CORP NEW,0.418167,-0.036974
80990,02/26/2010,LION,FIDELITY SOUTHERN CORP NEW,0.131890,0.028514
80990,03/31/2010,LION,FIDELITY SOUTHERN CORP NEW,0.000000,0.058796
80990,04/30/2010,LION,FIDELITY SOUTHERN CORP NEW,0.559061,0.014759
80990,05/28/2010,LION,FIDELITY SOUTHERN CORP NEW,-0.204036,-0.081976
80990,06/30/2010,LION,FIDELITY SOUTHERN CORP NEW,-0.076056,-0.053882
80990,07/30/2010,LION,FIDELITY SOUTHERN CORP NEW,-0.004192,0.068778
80990,08/31/2010,LION,FIDELITY SOUTHERN CORP NEW,-0.004615,-0.047449
80990,09/30/2010,LION,FIDELITY SOUTHERN CORP NEW,-0.010819,0.087551
80990,10/29/2010,LION,FIDELITY SOUTHERN CORP NEW,0.075664,0.036856
80990,11/30/2010,LION,FIDELITY SOUTHERN CORP NEW,0.011679,-0.002290
80990,12/31/2010,LION,FIDELITY SOUTHERN CORP NEW,0.007215,0.065300
80990,01/31/2011,LION,FIDELITY SOUTHERN CORP NEW,0.202789,0.022646
80990,02/28/2011,LION,FIDELITY SOUTHERN CORP NEW,0.015119,0.031957
80990,03/31/2011,LION,FIDELITY SOUTHERN CORP NEW,-0.056604,-0.001047
80990,04/29/2011,LION,FIDELITY SOUTHERN CORP NEW,-0.059069,0.028495
80990,05/31/2011,LION,FIDELITY SOUTHERN CORP NEW,-0.114820,-0.013501
80990,06/30/2011,LION,FIDELITY SOUTHERN CORP NEW,0.039216,-0.018258
80990,07/29/2011,LION,FIDELITY SOUTHERN CORP NEW,-0.005805,-0.021474
80990,08/31/2011,LION,FIDELITY SOUTHERN CORP NEW,-0.042398,-0.056791
80990,09/30/2011,LION,FIDELITY SOUTHERN CORP NEW,-0.012214,-0.071762
80990,10/31/2011,LION,FIDELITY SOUTHERN CORP NEW,0.044822,0.107723
80990,11/30/2011,LION,FIDELITY SOUTHERN CORP NEW,-0.108148,-0.005059
80990,12/30/2011,LION,FIDELITY SOUTHERN CORP NEW,0.009967,0.008533
80990,01/31/2012,LION,FIDELITY SOUTHERN CORP NEW,0.116995,0.043583
80990,02/29/2012,LION,FIDELITY SOUTHERN CORP NEW,-0.041916,0.040589
80990,03/30/2012,LION,FIDELITY SOUTHERN CORP NEW,0.053125,0.031332
80990,04/30/2012,LION,FIDELITY SOUTHERN CORP NEW,0.280554,-0.007497
80990,05/31/2012,LION,FIDELITY SOUTHERN CORP NEW,0.007067,-0.062651
80990,06/29/2012,LION,FIDELITY SOUTHERN CORP NEW,0.010526,0.039555
80990,07/31/2012,LION,FIDELITY SOUTHERN CORP NEW,0.068371,0.012598
80990,08/31/2012,LION,FIDELITY SOUTHERN CORP NEW,-0.029736,0.019763
80990,09/28/2012,LION,FIDELITY SOUTHERN CORP NEW,0.073780,0.024236
80990,10/31/2012,LION,FIDELITY SOUTHERN CORP NEW,0.045233,-0.019789
80990,11/30/2012,LION,FIDELITY SOUTHERN CORP NEW,-0.081716,0.002847
80990,12/31/2012,LION,FIDELITY SOUTHERN CORP NEW,0.062291,0.007068
80990,01/31/2013,LION,FIDELITY SOUTHERN CORP NEW,0.183445,0.050428
80990,02/28/2013,LION,FIDELITY SOUTHERN CORP NEW,-0.008043,0.011061
80990,03/28/2013,LION,FIDELITY SOUTHERN CORP NEW,0.036036,0.035988
80990,04/30/2013,LION,FIDELITY SOUTHERN CORP NEW,0.042529,0.018086
80990,05/31/2013,LION,FIDELITY SOUTHERN CORP NEW,0.079058,0.020763
80990,06/28/2013,LION,FIDELITY SOUTHERN CORP NEW,-0.035853,-0.014999
80990,07/31/2013,LION,FIDELITY SOUTHERN CORP NEW,0.257137,0.049462
80990,08/30/2013,LION,FIDELITY SOUTHERN CORP NEW,-0.069301,-0.031298
80990,09/30/2013,LION,FIDELITY SOUTHERN CORP NEW,0.067502,0.029749
80990,10/31/2013,LION,FIDELITY SOUTHERN CORP NEW,0.002133,0.044596
80990,11/29/2013,LION,FIDELITY SOUTHERN CORP NEW,0.170269,0.028049
80990,12/31/2013,LION,FIDELITY SOUTHERN CORP NEW,-0.070509,0.023563
80990,01/31/2014,LION,FIDELITY SOUTHERN CORP NEW,-0.146519,-0.035583
80990,02/28/2014,LION,FIDELITY SOUTHERN CORP NEW,0.020597,0.043117
80990,03/31/2014,LION,FIDELITY SOUTHERN CORP NEW,-0.027836,0.006932
80990,04/30/2014,LION,FIDELITY SOUTHERN CORP NEW,-0.048676,0.006201
80990,05/30/2014,LION,FIDELITY SOUTHERN CORP NEW,0.012869,0.021030
80990,06/30/2014,LION,FIDELITY SOUTHERN CORP NEW,-0.029148,0.019058
80990,07/31/2014,LION,FIDELITY SOUTHERN CORP NEW,0.073133,-0.015080
80990,08/29/2014,LION,FIDELITY SOUTHERN CORP NEW,0.001444,0.037655
80990,09/30/2014,LION,FIDELITY SOUTHERN CORP NEW,-0.012257,-0.015514
80990,10/31/2014,LION,FIDELITY SOUTHERN CORP NEW,0.127007,0.023201
80990,11/28/2014,LION,FIDELITY SOUTHERN CORP NEW,-0.004560,0.024534
80990,12/31/2014,LION,FIDELITY SOUTHERN CORP NEW,0.054319,-0.004189
80990,01/30/2015,LION,FIDELITY SOUTHERN CORP NEW,-0.045314,-0.031041
81010,01/29/2010,SSYS,STRATASYS INC,0.334107,-0.036974
81010,02/26/2010,SSYS,STRATASYS INC,0.146522,0.028514
81010,03/31/2010,SSYS,STRATASYS INC,-0.073568,0.058796
81010,04/30/2010,SSYS,STRATASYS INC,-0.024151,0.014759
81010,05/28/2010,SSYS,STRATASYS INC,-0.024329,-0.081976
81010,06/30/2010,SSYS,STRATASYS INC,0.055890,-0.053882
81010,07/30/2010,SSYS,STRATASYS INC,-0.075326,0.068778
81010,08/31/2010,SSYS,STRATASYS INC,0.000000,-0.047449
81010,09/30/2010,SSYS,STRATASYS INC,0.220608,0.087551
81010,10/29/2010,SSYS,STRATASYS INC,0.129870,0.036856
81010,11/30/2010,SSYS,STRATASYS INC,0.079821,-0.002290
81010,12/31/2010,SSYS,STRATASYS INC,-0.034891,0.065300
81010,01/31/2011,SSYS,STRATASYS INC,0.011949,0.022646
81010,02/28/2011,SSYS,STRATASYS INC,0.373903,0.031957
81010,03/31/2011,SSYS,STRATASYS INC,0.035699,-0.001047
81010,04/29/2011,SSYS,STRATASYS INC,0.145745,0.028495
81010,05/31/2011,SSYS,STRATASYS INC,-0.346332,-0.013501
81010,06/30/2011,SSYS,STRATASYS INC,-0.042614,-0.018258
81010,07/29/2011,SSYS,STRATASYS INC,-0.243323,-0.021474
81010,08/31/2011,SSYS,STRATASYS INC,-0.092549,-0.056791
81010,09/30/2011,SSYS,STRATASYS INC,-0.198790,-0.071762
81010,10/31/2011,SSYS,STRATASYS INC,0.512406,0.107723
81010,11/30/2011,SSYS,STRATASYS INC,0.095578,-0.005059
81010,12/30/2011,SSYS,STRATASYS INC,-0.010091,0.008533
81010,01/31/2012,SSYS,STRATASYS INC,0.208484,0.043583
81010,02/29/2012,SSYS,STRATASYS INC,0.002449,0.040589
81010,03/30/2012,SSYS,STRATASYS INC,-0.008686,0.031332
81010,04/30/2012,SSYS,STRATASYS INC,0.402245,-0.007497
81010,05/31/2012,SSYS,STRATASYS INC,-0.072056,-0.062651
81010,06/29/2012,SSYS,STRATASYS INC,0.041667,0.039555
81010,07/31/2012,SSYS,STRATASYS INC,0.237980,0.012598
81010,08/31/2012,SSYS,STRATASYS INC,0.055157,0.019763
81010,09/28/2012,SSYS,STRATASYS INC,-0.158676,0.024236
81010,10/31/2012,SSYS,STRATASYS INC,0.225551,-0.019789
81010,11/30/2012,SSYS,STRATASYS INC,0.124194,0.002847
81010,12/31/2012,SSYS,STRATASYS LTD,0.069380,0.007068
81010,01/31/2013,SSYS,STRATASYS LTD,-0.020836,0.050428
81010,02/28/2013,SSYS,STRATASYS LTD,-0.195821,0.011061
81010,03/28/2013,SSYS,STRATASYS LTD,0.176005,0.035988
81010,04/30/2013,SSYS,STRATASYS LTD,0.118971,0.018086
81010,05/31/2013,SSYS,STRATASYS LTD,0.012041,0.020763
81010,06/28/2013,SSYS,STRATASYS LTD,-0.003688,-0.014999
81010,07/31/2013,SSYS,STRATASYS LTD,0.058634,0.049462
81010,08/30/2013,SSYS,STRATASYS LTD,0.210039,-0.031298
81010,09/30/2013,SSYS,STRATASYS LTD,-0.056027,0.029749
81010,10/31/2013,SSYS,STRATASYS LTD,0.118704,0.044596
81010,11/29/2013,SSYS,STRATASYS LTD,0.039636,0.028049
81010,12/31/2013,SSYS,STRATASYS LTD,0.143755,0.023563
81010,01/31/2014,SSYS,STRATASYS LTD,-0.104974,-0.035583
81010,02/28/2014,SSYS,STRATASYS LTD,0.054496,0.043117
81010,03/31/2014,SSYS,STRATASYS LTD,-0.165500,0.006932
81010,04/30/2014,SSYS,STRATASYS LTD,-0.086907,0.006201
81010,05/30/2014,SSYS,STRATASYS LTD,-0.039744,0.021030
81010,06/30/2014,SSYS,STRATASYS LTD,0.221565,0.019058
81010,07/31/2014,SSYS,STRATASYS LTD,-0.114846,-0.015080
81010,08/29/2014,SSYS,STRATASYS LTD,0.192682,0.037655
81010,09/30/2014,SSYS,STRATASYS LTD,0.006836,-0.015514
81010,10/31/2014,SSYS,STRATASYS LTD,-0.003477,0.023201
81010,11/28/2014,SSYS,STRATASYS LTD,-0.152792,0.024534
81010,12/31/2014,SSYS,STRATASYS LTD,-0.184956,-0.004189
81010,01/30/2015,SSYS,STRATASYS LTD,-0.043557,-0.031041
81073,01/29/2010,UHAL,AMERCO,-0.239944,-0.036974
81073,02/26/2010,UHAL,AMERCO,0.387404,0.028514
81073,03/31/2010,UHAL,AMERCO,0.035476,0.058796
81073,04/30/2010,UHAL,AMERCO,0.150304,0.014759
81073,05/28/2010,UHAL,AMERCO,-0.124900,-0.081976
81073,06/30/2010,UHAL,AMERCO,0.007319,-0.053882
81073,07/30/2010,UHAL,AMERCO,0.238329,0.068778
81073,08/31/2010,UHAL,AMERCO,0.181458,-0.047449
81073,09/30/2010,UHAL,AMERCO,-0.013161,0.087551
81073,10/29/2010,UHAL,AMERCO,0.035732,0.036856
81073,11/30/2010,UHAL,AMERCO,0.177600,-0.002290
81073,12/31/2010,UHAL,AMERCO,-0.009284,0.065300
81073,01/31/2011,UHAL,AMERCO,-0.052374,0.022646
81073,02/28/2011,UHAL,AMERCO,0.061312,0.031957
81073,03/31/2011,UHAL,AMERCO,0.004245,-0.001047
81073,04/29/2011,UHAL,AMERCO,0.048660,0.028495
81073,05/31/2011,UHAL,AMERCO,-0.112367,-0.013501
81073,06/30/2011,UHAL,AMERCO,0.064902,-0.018258
81073,07/29/2011,UHAL,AMERCO,-0.062507,-0.021474
81073,08/31/2011,UHAL,AMERCO,-0.186710,-0.056791
81073,09/30/2011,UHAL,AMERCO,-0.148138,-0.071762
81073,10/31/2011,UHAL,AMERCO,0.212330,0.107723
81073,11/30/2011,UHAL,AMERCO,0.030247,-0.005059
81073,12/30/2011,UHAL,AMERCO,0.146154,0.008533
81073,01/31/2012,UHAL,AMERCO,0.094118,0.043583
81073,02/29/2012,UHAL,AMERCO,0.076716,0.040589
81073,03/30/2012,UHAL,AMERCO,0.013155,0.031332
81073,04/30/2012,UHAL,AMERCO,-0.048052,-0.007497
81073,05/31/2012,UHAL,AMERCO,-0.162485,-0.062651
81073,06/29/2012,UHAL,AMERCO,0.069543,0.039555
81073,07/31/2012,UHAL,AMERCO,0.038124,0.012598
81073,08/31/2012,UHAL,AMERCO,-0.003747,0.019763
81073,09/28/2012,UHAL,AMERCO,0.143041,0.024236
81073,10/31/2012,UHAL,AMERCO,0.086311,-0.019789
81073,11/30/2012,UHAL,AMERCO,0.081963,0.002847
81073,12/31/2012,UHAL,AMERCO,0.056662,0.007068
81073,01/31/2013,UHAL,AMERCO,0.060327,0.050428
81073,02/28/2013,UHAL,AMERCO,0.120854,0.011061
81073,03/28/2013,UHAL,AMERCO,0.151483,0.035988
81073,04/30/2013,UHAL,AMERCO,-0.073989,0.018086
81073,05/31/2013,UHAL,AMERCO,0.072806,0.020763
81073,06/28/2013,UHAL,AMERCO,-0.060905,-0.014999
81073,07/31/2013,UHAL,AMERCO,0.027301,0.049462
81073,08/30/2013,UHAL,AMERCO,-0.016354,-0.031298
81073,09/30/2013,UHAL,AMERCO,0.125489,0.029749
81073,10/31/2013,UHAL,AMERCO,0.096671,0.044596
81073,11/29/2013,UHAL,AMERCO,0.147576,0.028049
81073,12/31/2013,UHAL,AMERCO,0.026367,0.023563
81073,01/31/2014,UHAL,AMERCO,-0.059326,-0.035583
81073,02/28/2014,UHAL,AMERCO,0.045840,0.043117
81073,03/31/2014,UHAL,AMERCO,-0.003520,0.006932
81073,04/30/2014,UHAL,AMERCO,0.077503,0.006201
81073,05/30/2014,UHAL,AMERCO,0.103914,0.021030
81073,06/30/2014,UHAL,AMERCO,0.053097,0.019058
81073,07/31/2014,UHAL,AMERCO,-0.094924,-0.015080
81073,08/29/2014,UHAL,AMERCO,0.055670,0.037655
81073,09/30/2014,UHAL,AMERCO,-0.057305,-0.015514
81073,10/31/2014,UHAL,AMERCO,0.035244,0.023201
81073,11/28/2014,UHAL,AMERCO,0.026114,0.024534
81073,12/31/2014,UHAL,AMERCO,0.021783,-0.004189
81073,01/30/2015,UHAL,AMERCO,0.006508,-0.031041
81095,01/29/2010,NWBI,NORTHWEST BANCSHARES INC,0.039042,-0.036974
81095,02/26/2010,NWBI,NORTHWEST BANCSHARES INC,0.017933,0.028514
81095,03/31/2010,NWBI,NORTHWEST BANCSHARES INC,-0.007614,0.058796
81095,04/30/2010,NWBI,NORTHWEST BANCSHARES INC,0.072464,0.014759
81095,05/28/2010,NWBI,NORTHWEST BANCSHARES INC,-0.068109,-0.081976
81095,06/30/2010,NWBI,NORTHWEST BANCSHARES INC,-0.013758,-0.053882
81095,07/30/2010,NWBI,NORTHWEST BANCSHARES INC,0.057541,0.068778
81095,08/31/2010,NWBI,NORTHWEST BANCSHARES INC,-0.105524,-0.047449
81095,09/30/2010,NWBI,NORTHWEST BANCSHARES INC,0.040000,0.087551
81095,10/29/2010,NWBI,NORTHWEST BANCSHARES INC,0.014311,0.036856
81095,11/30/2010,NWBI,NORTHWEST BANCSHARES INC,-0.086420,-0.002290
81095,12/31/2010,NWBI,NORTHWEST BANCSHARES INC,0.147904,0.065300
81095,01/31/2011,NWBI,NORTHWEST BANCSHARES INC,-0.005307,0.022646
81095,02/28/2011,NWBI,NORTHWEST BANCSHARES INC,0.044814,0.031957
81095,03/31/2011,NWBI,NORTHWEST BANCSHARES INC,0.032949,-0.001047
81095,04/29/2011,NWBI,NORTHWEST BANCSHARES INC,0.003190,0.028495
81095,05/31/2011,NWBI,NORTHWEST BANCSHARES INC,0.006359,-0.013501
81095,06/30/2011,NWBI,NORTHWEST BANCSHARES INC,0.002390,-0.018258
81095,07/29/2011,NWBI,NORTHWEST BANCSHARES INC,-0.023052,-0.021474
81095,08/31/2011,NWBI,NORTHWEST BANCSHARES INC,-0.021155,-0.056791
81095,09/30/2011,NWBI,NORTHWEST BANCSHARES INC,-0.000839,-0.071762
81095,10/31/2011,NWBI,NORTHWEST BANCSHARES INC,0.047019,0.107723
81095,11/30/2011,NWBI,NORTHWEST BANCSHARES INC,0.004812,-0.005059
81095,12/30/2011,NWBI,NORTHWEST BANCSHARES INC,0.001610,0.008533
81095,01/31/2012,NWBI,NORTHWEST BANCSHARES INC,0.000000,0.043583
81095,02/29/2012,NWBI,NORTHWEST BANCSHARES INC,0.024351,0.040589
81095,03/30/2012,NWBI,NORTHWEST BANCSHARES INC,0.006339,0.031332
81095,04/30/2012,NWBI,NORTHWEST BANCSHARES INC,-0.029921,-0.007497
81095,05/31/2012,NWBI,NORTHWEST BANCSHARES INC,-0.059253,-0.062651
81095,06/29/2012,NWBI,NORTHWEST BANCSHARES INC,0.020924,0.039555
81095,07/31/2012,NWBI,NORTHWEST BANCSHARES INC,0.005124,0.012598
81095,08/31/2012,NWBI,NORTHWEST BANCSHARES INC,0.036910,0.019763
81095,09/28/2012,NWBI,NORTHWEST BANCSHARES INC,0.012417,0.024236
81095,10/31/2012,NWBI,NORTHWEST BANCSHARES INC,-0.017171,-0.019789
81095,11/30/2012,NWBI,NORTHWEST BANCSHARES INC,0.002521,0.002847
81095,12/31/2012,NWBI,NORTHWEST BANCSHARES INC,0.027661,0.007068
81095,01/31/2013,NWBI,NORTHWEST BANCSHARES INC,0.004942,0.050428
81095,02/28/2013,NWBI,NORTHWEST BANCSHARES INC,0.025000,0.011061
81095,03/28/2013,NWBI,NORTHWEST BANCSHARES INC,0.013994,0.035988
81095,04/30/2013,NWBI,NORTHWEST BANCSHARES INC,-0.014984,0.018086
81095,05/31/2013,NWBI,NORTHWEST BANCSHARES INC,0.012245,0.020763
81095,06/28/2013,NWBI,NORTHWEST BANCSHARES INC,0.089516,-0.014999
81095,07/31/2013,NWBI,NORTHWEST BANCSHARES INC,0.032568,0.049462
81095,08/30/2013,NWBI,NORTHWEST BANCSHARES INC,-0.034732,-0.031298
81095,09/30/2013,NWBI,NORTHWEST BANCSHARES INC,-0.009745,0.029749
81095,10/31/2013,NWBI,NORTHWEST BANCSHARES INC,0.068887,0.044596
81095,11/29/2013,NWBI,NORTHWEST BANCSHARES INC,0.067906,0.028049
81095,12/31/2013,NWBI,NORTHWEST BANCSHARES INC,-0.010709,0.023563
81095,01/31/2014,NWBI,NORTHWEST BANCSHARES INC,-0.033153,-0.035583
81095,02/28/2014,NWBI,NORTHWEST BANCSHARES INC,0.020626,0.043117
81095,03/31/2014,NWBI,NORTHWEST BANCSHARES INC,0.017422,0.006932
81095,04/30/2014,NWBI,NORTHWEST BANCSHARES INC,-0.012329,0.006201
81095,05/30/2014,NWBI,NORTHWEST BANCSHARES INC,0.001505,0.021030
81095,06/30/2014,NWBI,NORTHWEST BANCSHARES INC,0.019534,0.019058
81095,07/31/2014,NWBI,NORTHWEST BANCSHARES INC,-0.076640,-0.015080
81095,08/29/2014,NWBI,NORTHWEST BANCSHARES INC,0.016935,0.037655
81095,09/30/2014,NWBI,NORTHWEST BANCSHARES INC,-0.040444,-0.015514
81095,10/31/2014,NWBI,NORTHWEST BANCSHARES INC,0.071074,0.023201
81095,11/28/2014,NWBI,NORTHWEST BANCSHARES INC,-0.018706,0.024534
81095,12/31/2014,NWBI,NORTHWEST BANCSHARES INC,-0.004766,-0.004189
81095,01/30/2015,NWBI,NORTHWEST BANCSHARES INC,-0.058260,-0.031041
81116,01/29/2010,VECO,VEECO INSTRUMENTS INC DEL,-0.036925,-0.036974
81116,02/26/2010,VECO,VEECO INSTRUMENTS INC DEL,0.071653,0.028514
81116,03/31/2010,VECO,VEECO INSTRUMENTS INC DEL,0.275073,0.058796
81116,04/30/2010,VECO,VEECO INSTRUMENTS INC DEL,0.011730,0.014759
81116,05/28/2010,VECO,VEECO INSTRUMENTS INC DEL,-0.132303,-0.081976
81116,06/30/2010,VECO,VEECO INSTRUMENTS INC DEL,-0.101912,-0.053882
81116,07/30/2010,VECO,VEECO INSTRUMENTS INC DEL,0.263127,0.068778
81116,08/31/2010,VECO,VEECO INSTRUMENTS INC DEL,-0.232564,-0.047449
81116,09/30/2010,VECO,VEECO INSTRUMENTS INC DEL,0.049353,0.087551
81116,10/29/2010,VECO,VEECO INSTRUMENTS INC DEL,0.190135,0.036856
81116,11/30/2010,VECO,VEECO INSTRUMENTS INC DEL,0.059759,-0.002290
81116,12/31/2010,VECO,VEECO INSTRUMENTS INC DEL,-0.023192,0.065300
81116,01/31/2011,VECO,VEECO INSTRUMENTS INC DEL,0.006983,0.022646
81116,02/28/2011,VECO,VEECO INSTRUMENTS INC DEL,0.099861,0.031957
81116,03/31/2011,VECO,VEECO INSTRUMENTS INC DEL,0.068516,-0.001047
81116,04/29/2011,VECO,VEECO INSTRUMENTS INC DEL,0.005704,0.028495
81116,05/31/2011,VECO,VEECO INSTRUMENTS INC DEL,0.126345,-0.013501
81116,06/30/2011,VECO,VEECO INSTRUMENTS INC DEL,-0.159403,-0.018258
81116,07/29/2011,VECO,VEECO INSTRUMENTS INC DEL,-0.178062,-0.021474
81116,08/31/2011,VECO,VEECO INSTRUMENTS INC DEL,-0.086203,-0.056791
81116,09/30/2011,VECO,VEECO INSTRUMENTS INC DEL,-0.328933,-0.071762
81116,10/31/2011,VECO,VEECO INSTRUMENTS INC DEL,0.093852,0.107723
81116,11/30/2011,VECO,VEECO INSTRUMENTS INC DEL,-0.067441,-0.005059
81116,12/30/2011,VECO,VEECO INSTRUMENTS INC DEL,-0.164323,0.008533
81116,01/31/2012,VECO,VEECO INSTRUMENTS INC DEL,0.173558,0.043583
81116,02/29/2012,VECO,VEECO INSTRUMENTS INC DEL,0.107743,0.040589
81116,03/30/2012,VECO,VEECO INSTRUMENTS INC DEL,0.057692,0.031332
81116,04/30/2012,VECO,VEECO INSTRUMENTS INC DEL,0.055594,-0.007497
81116,05/31/2012,VECO,VEECO INSTRUMENTS INC DEL,0.148725,-0.062651
81116,06/29/2012,VECO,VEECO INSTRUMENTS INC DEL,-0.009227,0.039555
81116,07/31/2012,VECO,VEECO INSTRUMENTS INC DEL,0.039290,0.012598
81116,08/31/2012,VECO,VEECO INSTRUMENTS INC DEL,-0.039485,0.019763
81116,09/28/2012,VECO,VEECO INSTRUMENTS INC DEL,-0.125364,0.024236
81116,10/31/2012,VECO,VEECO INSTRUMENTS INC DEL,0.023333,-0.019789
81116,11/30/2012,VECO,VEECO INSTRUMENTS INC DEL,-0.072964,0.002847
81116,12/31/2012,VECO,VEECO INSTRUMENTS INC DEL,0.036191,0.007068
81116,01/31/2013,VECO,VEECO INSTRUMENTS INC DEL,0.066463,0.050428
81116,02/28/2013,VECO,VEECO INSTRUMENTS INC DEL,0.014626,0.011061
81116,03/28/2013,VECO,VEECO INSTRUMENTS INC DEL,0.203698,0.035988
81116,04/30/2013,VECO,VEECO INSTRUMENTS INC DEL,-0.008852,0.018086
81116,05/31/2013,VECO,VEECO INSTRUMENTS INC DEL,0.113475,0.020763
81116,06/28/2013,VECO,VEECO INSTRUMENTS INC DEL,-0.164661,-0.014999
81116,07/31/2013,VECO,VEECO INSTRUMENTS INC DEL,-0.018356,0.049462
81116,08/30/2013,VECO,VEECO INSTRUMENTS INC DEL,0.010357,-0.031298
81116,09/30/2013,VECO,VEECO INSTRUMENTS INC DEL,0.059824,0.029749
81116,10/31/2013,VECO,VEECO INSTRUMENTS INC DEL,-0.215228,0.044596
81116,11/29/2013,VECO,VEECO INSTRUMENTS INC DEL,0.103047,0.028049
81116,12/31/2013,VECO,VEECO INSTRUMENTS INC DEL,0.021415,0.023563
81116,01/31/2014,VECO,VEECO INSTRUMENTS INC DEL,0.154968,-0.035583
81116,02/28/2014,VECO,VEECO INSTRUMENTS INC DEL,0.040516,0.043117
81116,03/31/2014,VECO,VEECO INSTRUMENTS INC DEL,0.060177,0.006932
81116,04/30/2014,VECO,VEECO INSTRUMENTS INC DEL,-0.118292,0.006201
81116,05/30/2014,VECO,VEECO INSTRUMENTS INC DEL,-0.098729,0.021030
81116,06/30/2014,VECO,VEECO INSTRUMENTS INC DEL,0.118247,0.019058
81116,07/31/2014,VECO,VEECO INSTRUMENTS INC DEL,-0.068438,-0.015080
81116,08/29/2014,VECO,VEECO INSTRUMENTS INC DEL,0.019015,0.037655
81116,09/30/2014,VECO,VEECO INSTRUMENTS INC DEL,-0.011874,-0.015514
81116,10/31/2014,VECO,VEECO INSTRUMENTS INC DEL,0.029757,0.023201
81116,11/28/2014,VECO,VEECO INSTRUMENTS INC DEL,0.039455,0.024534
81116,12/31/2014,VECO,VEECO INSTRUMENTS INC DEL,-0.067629,-0.004189
81116,01/30/2015,VECO,VEECO INSTRUMENTS INC DEL,-0.163704,-0.031041
81182,01/29/2010,CPHC,CANTERBURY PARK HOLDING CORP,-0.004149,-0.036974
